,property,price_range,location,property_link,agency,unit,unit_price,unit_info
516,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 2,350/mois",Luxembourg,https://www.immotop.lu/annonces/470051/,Hestia Group Coldwell Banker,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 2,350/mois","{'chambres/pièces': '2', 'superficie': '71\n m²', 'salle de bain': '1', 'étage': 'T'}"
517,"Appartement 3 chambres rue de Kolhenberg, Cessange, Luxembourg","€ 2,200/mois",Luxembourg,https://www.immotop.lu/annonces/452583/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 3 chambres rue de Kolhenberg, Cessange, Luxembourg","€ 2,200/mois","{'chambres/pièces': '3', 'superficie': '110\n m²', 'salle de bain': '1', 'étage': '1'}"
518,"Appartement 3 chambres rue des noyers, Beringen, Mersch","€ 2,400/mois",Mersch,https://www.immotop.lu/annonces/460481/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 3 chambres rue des noyers, Beringen, Mersch","€ 2,400/mois","{'chambres/pièces': '3', 'superficie': '142\n m²', 'salles de bain': '2', 'étage': '1'}"
519,"Appartement 3 chambres Square Aloyse Meyer, Bonnevoie-Verlorenkost, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/422855/,Sylvie Becker Agence Immobilière Sàrl,"Appartement 3 chambres Square Aloyse Meyer, Bonnevoie-Verlorenkost, Luxembourg","€ 2,500/mois","{'chambres/pièces': '3', 'superficie': '130\n m²', 'étage': 'T'}"
520,"Appartement 1 chambre 60, Aline et Emile Mayrischstrooss, Colpach-Haut, Ell","€ 1,000/mois",Ell,https://www.immotop.lu/annonces/469675/,Immobilière de l'Attert,"Appartement 1 chambre 60, Aline et Emile Mayrischstrooss, Colpach-Haut, Ell","€ 1,000/mois","{'chambre/pièce': '1', 'superficie': '52\n m²', 'salle de bain': '1', 'étage': '1'}"
521,"Studio à louer, Gare","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/469667/,Pure Concept,"Studio à louer, Gare","€ 1,700/mois",{'superficie': '36\n m²'}
522,"Penthouse excellent état, 387 m², Belair, Luxembourg","€ 6,000/mois",Luxembourg,https://www.immotop.lu/annonces/469385/,Luxembourg Sotheby's International Realty,"Penthouse excellent état, 387 m², Belair, Luxembourg","€ 6,000/mois","{'chambres/pièces': '3', 'superficie': '387\n m²', 'salles de bain': '3', 'étage': '4'}"
523,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 2,450/mois",Luxembourg,https://www.immotop.lu/annonces/469325/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres deuxième étage, Ville Haute, Luxembourg","€ 2,450/mois","{'chambres/pièces': '2', 'superficie': '107\n m²', 'salle de bain': '1', 'étage': '2'}"
524,"Penthouse 224 m² avec terrasse, Belair, Luxembourg","€ 4,900/mois",Luxembourg,https://www.immotop.lu/annonces/469317/,Luxembourg Sotheby's International Realty,"Penthouse 224 m² avec terrasse, Belair, Luxembourg","€ 4,900/mois","{'chambres/pièces': '3', 'superficie': '224\n m²', 'salles de bain': '3', 'étage': '5'}"
525,"Maison individuelle 483 m², Ansembourg, Helperknapp","€ 7,500/mois",Helperknapp,https://www.immotop.lu/annonces/469315/,Luxembourg Sotheby's International Realty,"Maison individuelle 483 m², Ansembourg, Helperknapp","€ 7,500/mois","{'chambres/pièces': '5+', 'superficie': '483\n m²', 'salles de bain': '3'}"
526,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois",Bettembourg,https://www.immotop.lu/annonces/469269/,XL IMMOBILIER,"Loft quatrième étage, Bettembourg, Bettembourg","€ 2,800/mois","{'chambres/pièces': '2', 'superficie': '103\n m²', 'salles de bain': '2', 'étage': '4'}"
527,"Maison individuelle Rue Arthur Knaff, Cents, Luxembourg","€ 3,400/mois",Luxembourg,https://www.immotop.lu/annonces/469025/,A propos Immobilier,"Maison individuelle Rue Arthur Knaff, Cents, Luxembourg","€ 3,400/mois","{'chambres/pièces': '4', 'superficie': '160\n m²', 'salle de bain': '1'}"
528,"Appartement 2 chambres rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,750/mois",Luxembourg,https://www.immotop.lu/annonces/469215/,A propos Immobilier,"Appartement 2 chambres rez-de-chaussée, Limpertsberg, Luxembourg","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': 'T'}"
529,"Duplex à louer, Clausen","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/469087/,Sunset Immo Luxembourg,"Duplex à louer, Clausen","€ 2,950/mois","{'chambre/pièce': '1', 'superficie': '100\n m²', 'salle de bain': '1'}"
530,"Duplex à louer, Clausen","€ 2,950/mois",Luxembourg,https://www.immotop.lu/annonces/469137/,Sunset Immo Luxembourg,"Duplex à louer, Clausen","€ 2,950/mois","{'chambres/pièces': '2', 'superficie': '112\n m²', 'salle de bain': '1'}"
531,"Appartement 1 chambre rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/468937/,Jetset Immo,"Appartement 1 chambre rez-de-chaussée, Merl, Luxembourg","€ 2,000/mois","{'chambre/pièce': '1', 'superficie': '60\n m²', 'salle de bain': '1', 'étage': 'T'}"
532,"Appartement 2 chambres rue Jean-Pierre Brasseur, Belair, Luxembourg","€ 2,600/mois",Luxembourg,https://www.immotop.lu/annonces/468929/,adeQuat Immobilier Luxembourg,"Appartement 2 chambres rue Jean-Pierre Brasseur, Belair, Luxembourg","€ 2,600/mois","{'chambres/pièces': '2', 'superficie': '106\n m²', 'salles de bain': '2', 'étage': 'T'}"
533,"Appartement 2 chambres deuxième étage, Remich, Remich","€ 1,900/mois",Remich,https://www.immotop.lu/annonces/468793/,DFI Bureau Immobilier,"Appartement 2 chambres deuxième étage, Remich, Remich","€ 1,900/mois","{'chambres/pièces': '2', 'superficie': '100\n m²', 'salle de bain': '1', 'étage': '2'}"
534,"Appartement 1 chambre neuf, deuxième étage, Rodange, Pétange","€ 1,400/mois",Pétange,https://www.immotop.lu/annonces/468791/,Qubus Immobilier,"Appartement 1 chambre neuf, deuxième étage, Rodange, Pétange","€ 1,400/mois","{'chambre/pièce': '1', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '2'}"
535,"Appartement 1 chambre quatrième étage, Merl, Luxembourg","€ 2,400/mois",Luxembourg,https://www.immotop.lu/annonces/468647/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre quatrième étage, Merl, Luxembourg","€ 2,400/mois","{'chambre/pièce': '1', 'superficie': '91\n m²', 'salle de bain': '1', 'étage': '4'}"
536,"Appartement 2 chambres Rue Jean-Pierre Thoma, Cessange, Luxembourg","€ 1,950/mois",Luxembourg,https://www.immotop.lu/annonces/468643/,LIVIN REAL ESTATE,"Appartement 2 chambres Rue Jean-Pierre Thoma, Cessange, Luxembourg","€ 1,950/mois","{'chambres/pièces': '2', 'superficie': '94\n m²', 'salle de bain': '1', 'étage': 'T'}"
537,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/468635/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre troisième étage, Merl, Luxembourg","€ 2,100/mois","{'chambre/pièce': '1', 'superficie': '42\n m²', 'salle de bain': '1', 'étage': '3'}"
538,"Appartement 3 chambres premier étage, Merl, Luxembourg","€ 4,300/mois",Luxembourg,https://www.immotop.lu/annonces/468633/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres premier étage, Merl, Luxembourg","€ 4,300/mois","{'chambres/pièces': '3', 'superficie': '214\n m²', 'salles de bain': '2', 'étage': '1'}"
539,"Appartement 1 chambre deuxième étage, Merl, Luxembourg","€ 2,100/mois",Luxembourg,https://www.immotop.lu/annonces/468631/,Luxembourg Sotheby's International Realty,"Appartement 1 chambre deuxième étage, Merl, Luxembourg","€ 2,100/mois","{'chambre/pièce': '1', 'superficie': '43\n m²', 'salle de bain': '1', 'étage': '2'}"
540,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468623/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres excellent état, troisième étage, Ville Haute, Luxembourg","€ 4,500/mois","{'chambres/pièces': '2', 'superficie': '164\n m²', 'salles de bain': '2', 'étage': '3'}"
541,"Appartement 2 chambres excellent état, quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468611/,Luxembourg Sotheby's International Realty,"Appartement 2 chambres excellent état, quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois","{'chambres/pièces': '2', 'superficie': '164\n m²', 'salle de bain': '1', 'étage': '4'}"
542,"Appartement 3 chambres quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois",Luxembourg,https://www.immotop.lu/annonces/468613/,Luxembourg Sotheby's International Realty,"Appartement 3 chambres quatrième étage, Ville Haute, Luxembourg","€ 4,500/mois","{'chambres/pièces': '3', 'superficie': '165\n m²', 'salles de bain': '2', 'étage': '4'}"
543,"Appartement 2 chambres 66-68 rue de Gasperich, Gasperich, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/149207/,Agence Immobilière Hélène Grober Sàrl,"Appartement 2 chambres 66-68 rue de Gasperich, Gasperich, Luxembourg","€ 2,500/mois","{'chambres/pièces': '2', 'superficie': '130\n m²', 'salle de bain': '1', 'étage': '3'}"
544,"Appartement 2 chambres 6 rue de l'Ecole, Mamer, Mamer","€ 1,750/mois",Mamer,https://www.immotop.lu/annonces/459933/,Agence Immobilière Hélène Grober Sàrl,"Appartement 2 chambres 6 rue de l'Ecole, Mamer, Mamer","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '114\n m²', 'salle de bain': '1', 'étage': 'T'}"
545,"Appartement 2 chambres 15 rue de Gasperich, Gasperich, Luxembourg","€ 1,900/mois",Luxembourg,https://www.immotop.lu/annonces/298367/,Agence Immobilière Hélène Grober Sàrl,"Appartement 2 chambres 15 rue de Gasperich, Gasperich, Luxembourg","€ 1,900/mois","{'chambres/pièces': '2', 'superficie': '62\n m²', 'salle de bain': '1', 'étage': '2'}"
546,"Appartement 2 chambres 15 Rue Joseph Leydenbach, Neudorf-Weimershof, Luxembourg","€ 2,300/mois",Luxembourg,https://www.immotop.lu/annonces/427073/,Agence Immobilière Hélène Grober Sàrl,"Appartement 2 chambres 15 Rue Joseph Leydenbach, Neudorf-Weimershof, Luxembourg","€ 2,300/mois","{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '3'}"
547,"Duplex à louer, Steinfort","€ 2,000/mois",Steinfort,https://www.immotop.lu/annonces/337041/,Agence Immobilière Hélène Grober Sàrl,"Duplex à louer, Steinfort","€ 2,000/mois","{'chambres/pièces': '2', 'superficie': '125\n m²', 'salle de bain': '1'}"
548,"Duplex à louer, Steinfort","€ 2,000/mois",Steinfort,https://www.immotop.lu/annonces/336627/,Agence Immobilière Hélène Grober Sàrl,"Duplex à louer, Steinfort","€ 2,000/mois","{'chambres/pièces': '2', 'superficie': '125\n m²', 'salle de bain': '1'}"
549,"Appartement 36, Rue De La Barrière, Merl, Luxembourg","€ 2,000/mois",Luxembourg,https://www.immotop.lu/annonces/434045/,Agence Immobilière Hélène Grober Sàrl,"Appartement 36, Rue De La Barrière, Merl, Luxembourg","€ 2,000/mois","{'superficie': '100\n m²', 'étage': 'T'}"
550,"Appartement 1 chambre 11 avenue Grande-Duchesse Charlotte, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,400/mois",Mondorf-les-Bains,https://www.immotop.lu/annonces/454247/,Agence Immobilière Hélène Grober Sàrl,"Appartement 1 chambre 11 avenue Grande-Duchesse Charlotte, Mondorf-les-Bains, Mondorf-les-Bains","€ 1,400/mois","{'chambre/pièce': '1', 'superficie': '65\n m²', 'salle de bain': '1', 'étage': 'T'}"
551,"Maison individuelle 47, rue Hardt, Canach, Lenningen","€ 2,500/mois",Lenningen,https://www.immotop.lu/annonces/461707/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 47, rue Hardt, Canach, Lenningen","€ 2,500/mois","{'chambres/pièces': '4', 'superficie': '170\n m²'}"
552,"Maison individuelle 190 m², Eischen, Gaichel, Habscht","€ 2,900/mois",Habscht,https://www.immotop.lu/annonces/444055/,Agence Immobilière Hélène Grober Sàrl,"Maison individuelle 190 m², Eischen, Gaichel, Habscht","€ 2,900/mois","{'chambres/pièces': '4', 'superficie': '190\n m²', 'salles de bain': '2'}"
553,"Appartement 1 chambre rez-de-chaussée, Bascharage, Käerjeng","€ 1,150/mois",Käerjeng,https://www.immotop.lu/annonces/466527/,Agence Immobilière Hélène Grober Sàrl,"Appartement 1 chambre rez-de-chaussée, Bascharage, Käerjeng","€ 1,150/mois","{'chambre/pièce': '1', 'superficie': '41\n m²', 'salle de bain': '1', 'étage': 'T'}"
554,"Appartement 2 chambres 11 rue d'Ernzen, Larochette, Larochette","€ 1,700/mois",Larochette,https://www.immotop.lu/annonces/332611/,Abby Toussaint,"Appartement 2 chambres 11 rue d'Ernzen, Larochette, Larochette","€ 1,700/mois","{'chambres/pièces': '2', 'superficie': '108\n m²', 'salle de bain': '1', 'étage': '1'}"
555,"Appartement 2 chambres troisième étage, Ettelbrück, Ettelbruck","€ 1,600/mois",Ettelbruck,https://www.immotop.lu/annonces/426519/,Abby Toussaint,"Appartement 2 chambres troisième étage, Ettelbrück, Ettelbruck","€ 1,600/mois","{'chambres/pièces': '2', 'superficie': '80\n m²', 'salle de bain': '1', 'étage': '3'}"
556,"Appartement 2 chambres deuxième étage, Godbrange, Junglinster","€ 1,600/mois",Junglinster,https://www.immotop.lu/annonces/447921/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Godbrange, Junglinster","€ 1,600/mois","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salles de bain': '2', 'étage': '2'}"
557,"Appartement 2 chambres premier étage, Tuntange, Helperknapp","€ 1,950/mois",Helperknapp,https://www.immotop.lu/annonces/413045/,Abby Toussaint,"Appartement 2 chambres premier étage, Tuntange, Helperknapp","€ 1,950/mois","{'chambres/pièces': '2', 'superficie': '115\n m²', 'salle de bain': '1', 'étage': '1'}"
558,"Appartement 2 chambres premier étage, Tuntange, Helperknapp","€ 1,750/mois",Helperknapp,https://www.immotop.lu/annonces/413023/,Abby Toussaint,"Appartement 2 chambres premier étage, Tuntange, Helperknapp","€ 1,750/mois","{'chambres/pièces': '2', 'superficie': '93\n m²', 'salle de bain': '1', 'étage': '1'}"
559,"Maison individuelle 183 m², Ville Haute, Luxembourg","€ 2,800/mois",Luxembourg,https://www.immotop.lu/annonces/395091/,Abby Toussaint,"Maison individuelle 183 m², Ville Haute, Luxembourg","€ 2,800/mois","{'chambres/pièces': '4', 'superficie': '183\n m²', 'salle de bain': '1'}"
560,"Appartement 2 chambres deuxième étage, Müllendorf, Steinsel","€ 1,500/mois",Steinsel,https://www.immotop.lu/annonces/383475/,Abby Toussaint,"Appartement 2 chambres deuxième étage, Müllendorf, Steinsel","€ 1,500/mois","{'chambres/pièces': '2', 'superficie': '87\n m²', 'salle de bain': '1', 'étage': '2'}"
561,"Appartement 3 chambres premier étage, Differdange, Lasauvage, Differdange","€ 1,650/mois",Differdange,https://www.immotop.lu/annonces/394843/,Abby Toussaint,"Appartement 3 chambres premier étage, Differdange, Lasauvage, Differdange","€ 1,650/mois","{'chambres/pièces': '3', 'superficie': '93\n m²', 'étage': '1'}"
562,"Appartement 2 chambres premier étage, Beggen, Luxembourg","€ 1,700/mois",Luxembourg,https://www.immotop.lu/annonces/302253/,Abby Toussaint,"Appartement 2 chambres premier étage, Beggen, Luxembourg","€ 1,700/mois","{'chambres/pièces': '2', 'superficie': '90\n m²', 'étage': '1'}"
563,"Appartement 2 chambres premier étage, Neunhausen, Esch-sur-Sûre","€ 1,250/mois",Esch-sur-Sûre,https://www.immotop.lu/annonces/414345/,Abby Toussaint,"Appartement 2 chambres premier étage, Neunhausen, Esch-sur-Sûre","€ 1,250/mois","{'chambres/pièces': '2', 'superficie': '92\n m²', 'étage': '1'}"
564,"Appartement 2 chambres premier étage, Medernach, Vallée de l'Ernz","€ 1,400/mois",Vallée de l'Ernz,https://www.immotop.lu/annonces/293833/,Abby Toussaint,"Appartement 2 chambres premier étage, Medernach, Vallée de l'Ernz","€ 1,400/mois","{'chambres/pièces': '2', 'superficie': '80\n m²', 'étage': '1'}"
565,"Maison individuelle 243 m², Mersch, Mersch","€ 3,500/mois",Mersch,https://www.immotop.lu/annonces/335595/,Abby Toussaint,"Maison individuelle 243 m², Mersch, Mersch","€ 3,500/mois","{'chambres/pièces': '5+', 'superficie': '243\n m²'}"
566,"Appartement 3 chambres premier étage, Bereldange, Walferdange","€ 2,000/mois",Walferdange,https://www.immotop.lu/annonces/451355/,Abby Toussaint,"Appartement 3 chambres premier étage, Bereldange, Walferdange","€ 2,000/mois","{'chambres/pièces': '3', 'superficie': '98\n m²', 'étage': '1'}"
567,"Appartement 2 chambres premier étage, Hobscheid, Habscht","€ 1,600/mois",Habscht,https://www.immotop.lu/annonces/434531/,Abby Toussaint,"Appartement 2 chambres premier étage, Hobscheid, Habscht","€ 1,600/mois","{'chambres/pièces': '2', 'superficie': '100\n m²', 'étage': '1'}"
568,"Appartement 2 chambres Rue de Luxembourg, Pontpierre, Mondercange","€ 3,150/mois",Mondercange,https://www.immotop.lu/annonces/468637/,INOWAI Residential S.A.,"Appartement 2 chambres Rue de Luxembourg, Pontpierre, Mondercange","€ 3,150/mois","{'chambres/pièces': '2', 'superficie': '100\n m²', 'étage': 'T'}"
569,"Duplex à louer, Soleuvre","€ 2,500/mois",Sanem,https://www.immotop.lu/annonces/343859/,Hestia Group Coldwell Banker,"Duplex à louer, Soleuvre","€ 2,500/mois","{'chambres/pièces': '4', 'superficie': '180\n m²', 'salle de bain': '1'}"
570,"Duplex à louer, Soleuvre","€ 2,500/mois",Sanem,https://www.immotop.lu/annonces/122831/,Hestia Group Coldwell Banker,"Duplex à louer, Soleuvre","€ 2,500/mois","{'chambres/pièces': '4', 'superficie': '180\n m²', 'salle de bain': '1'}"
571,"Appartement rez-de-chaussée, Limpach, Reckange-sur-Mess","€ 1,800/mois",Reckange-sur-Mess,https://www.immotop.lu/annonces/350873/,Hestia Group Coldwell Banker,"Appartement rez-de-chaussée, Limpach, Reckange-sur-Mess","€ 1,800/mois","{'superficie': '92\n m²', 'étage': 'T'}"
572,"Appartement 2 chambres premier étage, Hollenfels, Helperknapp","€ 1,900/mois",Helperknapp,https://www.immotop.lu/annonces/440485/,Hestia Group Coldwell Banker,"Appartement 2 chambres premier étage, Hollenfels, Helperknapp","€ 1,900/mois","{'chambres/pièces': '2', 'superficie': '90\n m²', 'étage': '1'}"
573,"Appartement 2 chambres premier étage, Kirchberg, Luxembourg","€ 2,500/mois",Luxembourg,https://www.immotop.lu/annonces/450399/,Hestia Group Coldwell Banker,"Appartement 2 chambres premier étage, Kirchberg, Luxembourg","€ 2,500/mois","{'chambres/pièces': '2', 'superficie': '102\n m²', 'étage': '1'}"
574,"Appartement rez-de-chaussée, Holzem, Mamer","€ 2,600/mois",Mamer,https://www.immotop.lu/annonces/396635/,Hestia Group Coldwell Banker,"Appartement rez-de-chaussée, Holzem, Mamer","€ 2,600/mois","{'superficie': '100\n m²', 'étage': 'T'}"
575,"Maison individuelle 225 m², Hautcharage, Käerjeng","€ 3,850/mois",Käerjeng,https://www.immotop.lu/annonces/312013/,Hestia Group Coldwell Banker,"Maison individuelle 225 m², Hautcharage, Käerjeng","€ 3,850/mois",{'superficie': '225\n m²'}
