,property,price_range,location,property_link,agency,unit,unit_price,unit_type,unit_info
84,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161899/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 609,406",Studio,"{'chambre/pièce': '1', 'superficie': '45\n m²'}"
85,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161901/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 619,675",Studio,"{'chambre/pièce': '1', 'superficie': '46\n m²'}"
86,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161903/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 619,778",Studio,"{'chambre/pièce': '1', 'superficie': '45\n m²'}"
87,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161905/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 696,874",Appartement,"{'chambre/pièce': '1', 'superficie': '51\n m²', 'étage': 'T'}"
88,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161907/,New Immo,"Studio à vendre, Hollerich, Luxembourg","€ 718,720",Studio,"{'superficie': '41\n m²', 'bain/douche': '1'}"
89,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161909/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 841,565",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': '1'}"
90,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161911/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 853,060",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': '2'}"
91,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161913/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 862,034",Appartement,"{'chambre/pièce': '1', 'superficie': '64\n m²', 'étage': '1'}"
92,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161915/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 868,471",Appartement,"{'chambre/pièce': '1', 'superficie': '61\n m²', 'étage': '3'}"
93,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161917/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 873,223",Appartement,"{'chambre/pièce': '1', 'superficie': '64\n m²', 'étage': '2'}"
94,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161919/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 887,818",Appartement,"{'chambre/pièce': '1', 'superficie': '64\n m²', 'étage': '3'}"
95,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161921/,New Immo,Local commercial en Vente,"€ 1,300,769",Local commercial,"{'superficie': '109\n m²', 'étage': 'T'}"
96,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161923/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 1,411,664",Appartement,"{'chambres/pièces': '2', 'superficie': '90\n m²', 'bain/douche': '1', 'étage': '4'}"
97,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161925/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 1,426,285",Appartement,"{'chambres/pièces': '2', 'superficie': '101\n m²', 'bain/douche': '1', 'étage': '4'}"
98,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161927/,New Immo,Local commercial en Vente,"€ 1,507,336",Local commercial,"{'superficie': '145\n m²', 'étage': 'T'}"
99,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161929/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 1,549,888",Appartement,"{'chambres/pièces': '2', 'superficie': '116\n m²', 'bain/douche': '1', 'étage': 'T'}"
100,Appartements-studio et Appartements dans programme neuf à Luxembourg,"€ 495,720 - € 1,687,207",Luxembourg,https://www.immotop.lu/annonces/509613/161931/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Hollerich, Luxembourg","€ 1,687,207",Appartement,"{'chambres/pièces': '2', 'superficie': '110\n m²', 'bain/douche': '1', 'étage': '4'}"
101,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161947/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 932,095",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '2'}"
102,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161953/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 940,878",Appartement,"{'chambres/pièces': '2', 'superficie': '75\n m²', 'étage': '2'}"
103,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161959/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 970,110",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': '1'}"
104,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161965/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,007,108",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': '2'}"
105,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161971/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,079,595",Appartement,"{'chambres/pièces': '2', 'superficie': '93\n m²', 'étage': 'T'}"
106,Appartements dans programme neuf à Lorentzweiler,"€ 932,095 - € 1,118,929",Lorentzweiler,https://www.immotop.lu/annonces/509623/161977/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Lorentzweiler, Lorentzweiler","€ 1,118,929",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'étage': 'T'}"
107,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161849/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Kehlen, Kehlen","€ 696,753",Appartement,"{'chambre/pièce': '1', 'superficie': '65\n m²', 'étage': 'T'}"
108,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161855/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 854,969",Appartement,"{'chambres/pièces': '2', 'superficie': '84\n m²', 'étage': '2'}"
109,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161861/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 893,697",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'étage': '2'}"
110,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161867/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 928,436",Appartement,"{'chambres/pièces': '2', 'superficie': '91\n m²', 'étage': 'T'}"
111,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161871/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 953,515",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'étage': '1'}"
112,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161875/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 976,726",Appartement,"{'chambres/pièces': '2', 'superficie': '95\n m²', 'étage': '2'}"
113,Appartements dans programme neuf à Kehlen,"€ 696,753 - € 1,106,986",Kehlen,https://www.immotop.lu/annonces/509611/161881/,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Kehlen, Kehlen","€ 1,106,986",Appartement,"{'chambres/pièces': '3', 'superficie': '135\n m²', 'bain/douche': '1', 'étage': '1'}"
114,Appartements dans programme neuf à Esch-sur-Alzette,"€ 434,902 - € 465,048",Esch-sur-Alzette,https://www.immotop.lu/annonces/509601/161829/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 434,902",Appartement,"{'chambre/pièce': '1', 'superficie': '39\n m²', 'bain/douche': '1', 'étage': '2'}"
115,Appartements dans programme neuf à Esch-sur-Alzette,"€ 434,902 - € 465,048",Esch-sur-Alzette,https://www.immotop.lu/annonces/509601/161841/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Al-Esch, Esch-sur-Alzette","€ 465,048",Appartement,"{'chambre/pièce': '1', 'superficie': '38\n m²', 'bain/douche': '1', 'étage': '1'}"
116,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161943/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Cessange, Luxembourg","€ 617,609",Appartement,"{'chambre/pièce': '1', 'superficie': '41\n m²', 'bain/douche': '1', 'étage': '2'}"
117,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161949/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Cessange, Luxembourg","€ 720,110",Appartement,"{'chambre/pièce': '1', 'superficie': '49\n m²', 'bain/douche': '1', 'étage': '2'}"
118,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161955/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 857,761",Appartement,"{'chambres/pièces': '2', 'superficie': '56\n m²', 'bain/douche': '1', 'étage': '1'}"
119,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161961/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Cessange, Luxembourg","€ 992,926",Appartement,"{'chambre/pièce': '1', 'superficie': '68\n m²', 'bain/douche': '1', 'étage': '1'}"
120,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161967/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 1,048,403",Appartement,"{'chambres/pièces': '2', 'superficie': '76\n m²', 'bain/douche': '1', 'étage': '3'}"
121,Appartements dans programme neuf à Luxembourg,"€ 617,609 - € 1,383,299",Luxembourg,https://www.immotop.lu/annonces/509621/161975/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Cessange, Luxembourg","€ 1,383,299",Appartement,"{'chambres/pièces': '2', 'superficie': '96\n m²', 'bain/douche': '1', 'étage': 'T'}"
122,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161973/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 543,254",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'bain/douche': '1', 'étage': '1'}"
123,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161979/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 546,026",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'bains/douches': '2', 'étage': '2'}"
124,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161981/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 548,797",Appartement,"{'chambre/pièce': '1', 'superficie': '53\n m²', 'bain/douche': '1', 'étage': '3'}"
125,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161983/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 588,034",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'bain/douche': '1', 'étage': '1'}"
126,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161985/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 591,129",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'bain/douche': '1', 'étage': '2'}"
127,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161987/,New Immo,"Appartement 1 chambre neuf, rez-de-chaussée, Schifflange, Schifflange","€ 597,319",Appartement,"{'chambre/pièce': '1', 'superficie': '60\n m²', 'bain/douche': '1', 'étage': '3'}"
128,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161989/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 689,461",Appartement,"{'chambres/pièces': '2', 'superficie': '71\n m²', 'étage': '4'}"
129,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161991/,New Immo,Local commercial en Vente,"€ 743,558",Local commercial,"{'superficie': '92\n m²', 'étage': 'T'}"
130,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161993/,New Immo,Local commercial en Vente,"€ 754,205",Local commercial,"{'superficie': '103\n m²', 'étage': 'T'}"
131,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161997/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 783,939",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'bain/douche': '1', 'étage': '3'}"
132,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161995/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 783,939",Appartement,"{'chambres/pièces': '2', 'superficie': '81\n m²', 'bain/douche': '1', 'étage': '2'}"
133,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/161999/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 824,030",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'bain/douche': '1', 'étage': '3'}"
134,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/166199/,New Immo,Local commercial en Vente,"€ 825,022",Local commercial,"{'superficie': '110\n m²', 'étage': 'T'}"
135,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/162001/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 832,796",Appartement,"{'chambres/pièces': '2', 'superficie': '85\n m²', 'bain/douche': '1', 'étage': '2'}"
136,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/162003/,New Immo,"Appartement 2 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 921,941",Appartement,"{'chambres/pièces': '2', 'superficie': '97\n m²', 'bain/douche': '1', 'étage': '1'}"
137,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/162005/,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 958,985",Appartement,"{'chambres/pièces': '3', 'superficie': '99\n m²', 'bain/douche': '1', 'étage': '1'}"
138,Appartements et Magasins - locaux commerciaux dans programme neuf à Schifflange,"€ 543,254 - € 1,143,383",Schifflange,https://www.immotop.lu/annonces/509625/166195/,New Immo,"Appartement 3 chambres neuf, rez-de-chaussée, Schifflange, Schifflange","€ 1,143,383",Appartement,"{'chambres/pièces': '3', 'superficie': '130\n m²', 'bain/douche': '1', 'étage': '4'}"
